fdc_id,data_type,description
753262,branded_food,Kellogg's Special K Cereal Bars Strawberry 13.2oz
753264,branded_food,KELLOGG SPECIAL K CEREAL BARS STRAWBERRY 15.84OZ
753266,branded_food,KELLOGG SPECIAL K CEREAL BARS STRAWBERRY 10.56OZ
753268,branded_food,KELLOGG SPECIAL K CEREAL BARS COOKIES N' CREME 5.28OZ
753270,branded_food,KELLOGG SPECIAL K CEREAL BARS STRAWBERRY 5.28OZ
753272,branded_food,Kellogg's Special K Cereal Bars Strawberry .88oz
753274,branded_food,Kellogg's Special K Cereal Bars Strawberry 8.8oz
753276,branded_food,KELLOGG SPECIAL K CEREAL BARS STRAWBERRY 5.28OZ
753278,branded_food,Kellogg's Special K Cereal Bars Cookies & Creme .88oz
753280,branded_food,Kellogg's Special K Cereal Bars Dark Chocolate Nut 1.16oz
753282,branded_food,KELLOGG SPECIAL K CEREAL BARS FRUIT & NUT 7.38OZ
753284,branded_food,KELLOGG SPECIAL K CEREAL BARS CHOCOLATE 6.9OZ
753286,branded_food,KELLOGG SPECIAL K CEREAL BARS BROWN SUGAR CINNAMON 5.28OZ
753288,branded_food,Kellogg's Special K Cereal Bars Brown Sugar Cinnamon .88oz
753310,branded_food,Kellogg's Mini-Wheats Cereal Pumpkin Spice 15.5oz
753314,branded_food,Kellogg's Corn Flakes Cereal .81oz
753316,branded_food,Kellogg's Mini-Wheats Cereal Bite Size Frosted 1.31oz
753318,branded_food,Kellogg's Shredded Wheat Minis Cereal Bite Size Unfrosted 1.2oz
753320,branded_food,Kellogg's Corn Flakes Crumbs Cereal 21oz
753354,branded_food,Kellogg's Mini-Wheats Cereal Bite Size Frosted 36oz
753356,branded_food,Kellogg's Mini-Wheats Cereal Bite Size Frosted 1oz
753358,branded_food,Kellogg's Mini-Wheats Cereal Blueberry Vanilla 14.3oz
753360,branded_food,Kellogg's Mini-Wheats Cereal Cranberry Yogurt 14.3oz
753362,branded_food,Kellogg's Mini-Wheats Cereal Bite Size Frosted 2.5oz
753364,branded_food,Kellogg's Mini-Wheats Cereal Bite Size Frosted 18oz
753366,branded_food,Kellogg's Mini-Wheats Cereal Bite Size Frosted 24oz
753370,branded_food,Kellogg's Mini-Wheats Cereal Blueberry Muffin 21oz
753372,branded_food,Kellogg's Mini-Wheats Cereal Blueberry Muffin 15.5oz
753374,branded_food,Kellogg's Mini-Wheats Cereal Maple Brown Sugar 21oz
753376,branded_food,Kellogg's Mini-Wheats Cereal Maple Brown Sugar 15.5oz
753378,branded_food,Kellogg's Mini-Wheats Cereal Little Bites Original 15.2oz
753380,branded_food,Kellogg's Mini-Wheats Cereal Raspberry 15oz
753384,branded_food,Kellogg's Nutri-Grain Cereal Bars Strawberry Greek Yogurt 1.3oz
753386,branded_food,KELLOGG NUTRI-GRAIN CEREAL BARS CHOCOLATE WITH RASPBERRY 1.3OZ
753388,branded_food,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 31.2oz
753390,branded_food,Kellogg's Nutri-Grain Cereal Bars Strawberry 31.2oz
753392,branded_food,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 20.8oz
753394,branded_food,Kellogg's Nutri-Grain Cereal Bars Strawberry 20.8oz
753396,branded_food,Kellogg's Nutri-Grain Cereal Bars Mixed Berry 1.3oz
753398,branded_food,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 1.3oz
753400,branded_food,Kellogg's Nutri-Grain Cereal Bars Raspberry 1.3oz
753402,branded_food,Kellogg's Nutri-Grain Cereal Bars Strawberry 1.3oz
753404,branded_food,Kellogg's Nutri-Grain Cereal Bars Cherry 1.3oz
753406,branded_food,Kellogg's Nutri-Grain Cereal Bars Blueberry 20.8oz
753408,branded_food,Kellogg's Nutri-Grain Cereal Bars Blueberry 1.3oz
753412,branded_food,Kellogg's Mini-Wheats Cereal Bite Size Unfrosted 18oz
753414,branded_food,Kellogg's Mini-Wheats Cereal Little Bites Chocolate 1oz
753416,branded_food,Kellogg's Mini-Wheats Cereal Little Bites Chocolate 15.2oz
753438,branded_food,Kellogg's Corn Flakes Cereal .75oz
753440,branded_food,Kellogg's Raisin Bran Cereal Strawberry Apple 14.5oz
753442,branded_food,Kellogg's Raisin Bran Cereal Strawberry Apple 20.3oz
757032,branded_food,KELLOGG SPECIAL K CEREAL BARS CHOCOLATE CHERRY 7.38OZ
757064,branded_food,Kellogg's Special K Cereal Bars Chocolate Cherry 1.23oz
757072,branded_food,KELLOGG CINNABON CEREAL 3.1OZ
757160,branded_food,Kellogg's Special K Cereal Bars Caramel Nut 6oz
757178,branded_food,Kellogg's Special K Cereal Berry 10.6oz
757186,branded_food,Kellogg's Special K Cereal 38oz
757228,branded_food,Kellogg's Special K Cereal Bars Fruit & Nut 1.23oz
757248,branded_food,Kellogg's Special K Cereal Bars Blueberry Almond 5.5oz
757250,branded_food,Kellogg's Special K Cereal Bars Dark Chocolate 5.5oz
757260,branded_food,Kellogg's Special K Cereal Bars Chocolate Coconut Cashew 1.16oz
757262,branded_food,Kellogg's Special K Cereal Bars Caramel Almond Sea Salt 1.16oz
757264,branded_food,Kellogg's Special K Cereal Bars Peanut Butter Chocolate 6oz
1847740,branded_food,Nature Valley Cranberry Almond Protein Granola Cereal
1847741,branded_food,Blueberry Chex Gluten Free Breakfast Cereal
1847742,branded_food,Chocolate Chex Gluten Free Breakfast Cereal
1847743,branded_food,Wheat Chex Whole Grain Breakfast Cereal
757512,branded_food,Kellogg's Mini-Wheats Cereal Frosted Strawberry 15.5oz
757542,branded_food,Kellogg's Mini-Wheats Cereal Bite Size Frosted 56oz 4ct
757544,branded_food,Kellogg's Raisin Bran Cereal Crunch 50oz 4ct
757550,branded_food,Cheerios and Ancient Grains Cereal
757560,branded_food,Cinnamon Chex Cereal
757600,branded_food,Cheerios Protein Oats and Honey Cereal
757614,branded_food,Vanilla Chex Cereal
757616,branded_food,Cheerios Protein Cinnamon Almond Cereal
757620,branded_food,Reese's Puffs Cereal
757622,branded_food,Blueberry Chex Cereal
757624,branded_food,Strawberry Toast Crunch Cereal
757626,branded_food,Blueberry Toast Crunch Cereal
757628,branded_food,Apple Cinnamon Toast Crunch Cereal
757630,branded_food,Apple Cinnamon Toast Crunch Cereal
757632,branded_food,Chocolate Chex Cereal
757634,branded_food,GMILLS APPLE CINN CHEERIOS SWEETENED WHL GRN OAT CEREAL FAMILY SZ
757640,branded_food,Wheat Chex Cereal
757642,branded_food,GMILLS CINN TST CRNCH SWEETENED WHL WHT RICE CEREAL GNT SZ
757644,branded_food,GMILLS HNY NUT CHEERIOS SWEETENED WHL GRN OAT CEREAL GNT SZ
757646,branded_food,"Cheerios Cereal, Family Size"
757648,branded_food,Cheerios Cereal
757650,branded_food,Cheerios Cereal
757652,branded_food,Chocolate Cheerios Cereal
757654,branded_food,GMILLS HNY NUT CHEERIOS SWEETENED WHL GRN OAT CEREAL
757658,branded_food,GMILLS FRTY CHEERIOS SWEETENED WHL GRN OAT CEREAL
757660,branded_food,GMILLS CINN TST CRNCH SWEETENED WHL WHT RICE CEREAL
757662,branded_food,GMILLS HNY NUT CHEERIOS SWEETENED WHL GRN OAT CEREAL
757664,branded_food,Honey Nut Cheerios Medley Crunch Cereal
757668,branded_food,Cheerios Cereal
757670,branded_food,GMILLS APPLE CINN CHEERIOS SWEETENED WHL GRN OAT CEREAL
757750,branded_food,Kashi Whole Health Ready To Eat Cereal Dark Cocoa Karma 16.1oz
757762,branded_food,Kellogg's Special K Cereal Bars Pumpkin Spice .88oz
757926,branded_food,Kellogg's Special K Cereal Chocolate Coconut 10.6oz
758004,branded_food,Wheaties Cereal
758006,branded_food,Honey Nut Cheerios Cereal Singlepak
758008,branded_food,Whole Grain Total Cereal Singlepak
758010,branded_food,Total Raisin Bran Cereal
758016,branded_food,Cheerios Cereal Singlepak
758018,branded_food,Lucky Charms Cereal Singlepak
758020,branded_food,Cinnamon Toast Crunch Cereal Singlepak
758052,branded_food,Honey Nut Cheerios Cereal Bowlpak
758054,branded_food,Cinnamon Toast Crunch Cereal Bowlpak
758082,branded_food,Kellogg's Corn Flakes Cereal .81oz
758124,branded_food,Honey Nut Cheerios Milk 'n Cereal Bars
758126,branded_food,Cinnamon Toast Crunch Milk 'n Cereal Bars
758152,branded_food,Cheerios Cereal-on-the-Go Pouch
758286,branded_food,GMILLS VERY BRY CHEERIOS SWEETENED WHL GRN OAT CEREAL
758302,branded_food,Blueberry Toast Crunch Cereal
758304,branded_food,Strawberry Toast Crunch Cereal
1847816,branded_food,Honey Nut Cheerios Cereal Singlepak
1847817,branded_food,Whole Grain Total Cereal Singlepak
1847818,branded_food,Total Raisin Bran Cereal
1847819,branded_food,Cheerios Cereal Singlepak
1847820,branded_food,Lucky Charms Cereal Singlepak
758350,branded_food,GMILLS HNY NUT CHRS MEDLEY CRNCH SWEETENED OAT WHEAT CEREAL
1847821,branded_food,Cinnamon Toast Crunch Cereal Singlepak
758374,branded_food,Cascadian Farm Organic Raisin Bran Cereal
758400,branded_food,Honey Nut Chex Cereal Bowlpak
758402,branded_food,GMILLS REESES PUFFS BUNNIES SWT CRNCHY CORN PUFFS CEREAL FAMILY SZ
758434,branded_food,Cheerios Cereal 2 Pack
758436,branded_food,Fiber One Honey Clusters Cereal
758438,branded_food,Crunchy Almond Oatmeal Crisp Cereal
1847825,branded_food,Honey Nut Cheerios Cereal Bowlpak
758468,branded_food,Rice Chex Cereal Bowlpak
1847826,branded_food,Cinnamon Toast Crunch Cereal Bowlpak
758472,branded_food,Reese's Peanut Butter Puffs Cereal
758496,branded_food,Annie's Organic Frosted Oat Flakes Cereal
1847833,branded_food,Cascadian Farm Organic French Vanilla Almond Granola Cereal
758584,branded_food,Basic 4 Cereal
758632,branded_food,Cascadian Farm Organic Vanilla Chia Crunch Cereal
758720,branded_food,Nature Valley Baked Oat Bites Cereal
758752,branded_food,Raisin Nut Bran Cereal
758788,branded_food,Cascadian Farm Organic Buzz Crunch Honey Almond Cereal
758802,branded_food,GMILLS GIRL SCOUTS WHL GRN CORN CEREAL THIN MINTS
758836,branded_food,Kix Cereal Bowlpak
758916,branded_food,Total Raisin Bran Cereal Bowlpak
758918,branded_food,Cheerios Cereal
758936,branded_food,Cinnamon Toast Crunch Cereal
758938,branded_food,Honey Nut Cheerios Cereal
758940,branded_food,Lucky Charms Cereal
758942,branded_food,Cheerios Cereal
758946,branded_food,Reese's Puffs Cereal
758952,branded_food,Cheerios Protein Oats and Honey Cereal
758954,branded_food,GMILLS CHOC CHEERIOS WHL GRN OAT CEREAL FAMILY SZ
758956,branded_food,Cinnamon Toast Crunch Cereal
758958,branded_food,Cascadian Farm Organic Hearty Morning Fiber Cereal
758960,branded_food,Cascadian Farm Organic Purely O's Cereal
758974,branded_food,Rice Chex Cereal
758976,branded_food,Cinnamon Chex Cereal
758982,branded_food,Cocoa Puffs Cereal
758990,branded_food,Cascadian Farm Organic Honey Oat Crunch Cereal
759004,branded_food,Cascadian Farm Organic Multi Grain Squares Cereal
759018,branded_food,Golden Grahams Cereal
759022,branded_food,Cinnamon Toast Crunch Cereal-on-the-Go Pouch
759036,branded_food,GMILLS REESES PUFFS SWT CRNCHY CORN PUFFS CEREAL
759108,branded_food,GMILLS REESES PUFFS BUNNIES SWT CRNCHY CORN PUFFS CEREAL
1847895,branded_food,Cascadian Farm Organic Raisin Bran Breakfast Cereal
1847898,branded_food,Honey Nut Chex Cereal Bowlpak
759284,branded_food,Bear Naked Cereal Peanut Butter 12oz
759286,branded_food,Kellogg's Special K Cereal Raspberry Almond 12.6oz
759288,branded_food,Kellogg's Special K Cereal Coconut Almond 12.6oz
759290,branded_food,Kellogg's Special K Cereal Raspberry Almond 18.5oz
759292,branded_food,Kellogg's Special K Cereal Coconut Almond 18.5oz
759304,branded_food,Kellogg's Cocoa Krispies Cereal 1.38oz
759306,branded_food,Cascadian Farm Organic Honey Oat Crunch Cereal
759318,branded_food,Kellogg's Special K Cereal Bars Honey 5.5oz
759332,branded_food,Kellogg's Nutri-Grain Cereal Bars Chocolate Chip 1.4oz
759364,branded_food,Kellogg's Special K Cereal Bars Dark Chocolate Salted Nut 5.5oz
759378,branded_food,GMILLS GIRL SCOUTS WHL GRN CORN CEREAL CARAMEL CRNCH
759390,branded_food,Bear Naked Cereal Cinnamon 13oz
1847912,branded_food,Rice Chex Cereal Bowlpak
759404,branded_food,Cocoa Puffs Cereal
759406,branded_food,Cinnamon Toast Crunch Cereal
759408,branded_food,Frosted Cheerios Cereal
759410,branded_food,Golden Grahams Cereal
759412,branded_food,Honey Nut Cheerios Cereal
759414,branded_food,Lucky Charms Cereal
759416,branded_food,Trix Cereal
759418,branded_food,Cheerios Cereal
759504,branded_food,GMILLS GIRL SCOUTS WHL GRN CORN CEREAL CARAMEL CRNCH
759580,branded_food,GMILLS FRTY CHEERIOS SWEETENED WHL GRN OAT CEREAL FAMILY SZ
759582,branded_food,GMILLS VERY BRY CHEERIOS SWEETENED WHL GRN OAT CEREAL FAMILY SZ
759584,branded_food,Chocolate Peanut Butter Cheerios Cereal
759588,branded_food,Chocolate Cheerios Cereal
759590,branded_food,Very Berry Cheerios Cereal
759592,branded_food,Nature Valley Baked Oat Bites Cereal
759610,branded_food,Golden Grahams Cereal Singlepak
759624,branded_food,GMILLS GIRL SCOUTS WHL GRN CORN CEREAL THIN MINTS
759634,branded_food,Reese's Puffs Cereal
759688,branded_food,Cascadian Farm Organic Oats and Honey Granola Cereal
759758,branded_food,Peanut Butter Chocolate Blasted Shreds Cereal
759760,branded_food,Nature Valley Chocolate Oat Clusters Cereal
759762,branded_food,Nature Valley Honey Oat Clusters Cereal
759770,branded_food,Wheat Chex Cereal
759786,branded_food,Kellogg's Special K Cereal Bars Cashew Pretzel 1.79oz
759788,branded_food,Kellogg's Special K Cereal Bars Blueberry 1.58oz
759792,branded_food,Kashi Golean Cereal Peanut Butter 13.2oz
759842,branded_food,GMILLS CINN TST CRNCH SHREDS SHRD SWTND WHL GRN WHEAT CEREAL
759912,branded_food,Chocolate Peanut Butter Cheerios Cereal
759918,branded_food,Honey Nut Cheerios Cereal
759948,branded_food,Kellogg's Special K Cereal Bars Cherry Nut 1.79oz
759956,branded_food,Cheerios Cereal
759960,branded_food,Reese's Puffs Cereal
759962,branded_food,Reese's Puffs Cereal
759976,branded_food,GMILLS CHEERIOS SWEETENED WHL GRN OAT CEREAL PEACH
759978,branded_food,GMILLS CHEERIOS SWEETENED WHL GRN OAT CEREAL PEACH FAMILY SZ
760000,branded_food,Reese's Puffs Cereal
760004,branded_food,Reese's Puffs Cereal
760078,branded_food,Cheerios Cinnamon Oat Crunch Cereal
760084,branded_food,Cinnamon Chex Cereal
1847955,branded_food,Cascadian Farm Organic Vanilla Chia Crunch Cereal
1847956,branded_food,Nature Valley Oats & Honey Protein Granola Cereal
1847957,branded_food,Nature Valley Oats & Dark Chocolate Protein Granola Cereal
760130,branded_food,Kellogg's Mini-Wheats Cereal Pumpkin Spice 21oz
760140,branded_food,Kellogg's Mini-Wheats Cereal Vanilla Latte 15.5oz
760142,branded_food,Kellogg's Mini-Wheats Cereal Little Bites Original 21.5oz
760150,branded_food,Kellogg's Raisin Bran Cereal Banana 14.5oz
760154,branded_food,Kashi Golean Cereal Original 15.8oz
760156,branded_food,Kashi Golean Cereal Honey Almond Flax 16.8oz
760172,branded_food,Honey Nut Cheerios Cereal
760174,branded_food,Honey Nut Cheerios Cereal
760184,branded_food,Apple Cinnamon Cheerios Cereal
760198,branded_food,Very Berry Cheerios Cereal
760200,branded_food,Chocolate Peanut Butter Cheerios Cereal
760202,branded_food,Cinnamon Toast Crunch Cereal
760204,branded_food,Very Berry Cheerios Cereal
760206,branded_food,Cinnamon Toast Crunch Cereal
760208,branded_food,Chocolate Cheerios Cereal
760210,branded_food,Honey Nut Cheerios Medley Crunch Cereal
760214,branded_food,Cinnamon Toast Crunch Cereal
760216,branded_food,Fruity Cheerios Cereal
760218,branded_food,Fruity Cheerios Cereal
760220,branded_food,Apple Cinnamon Cheerios Cereal
760222,branded_food,Cinnamon Toast Crunch Cereal
760238,branded_food,NAT VLY OAT CLUSTERS CEREAL HONEY
760496,branded_food,Cinnamon Toast Crunch Cereal 2 Pack
760514,branded_food,GMILLS CHEERIOS SWEETENED WHL GRN OAT CEREAL CHOC PNT BTR FAMILY SZ
760556,branded_food,Chocolate Toast Crunch Cereal
760560,branded_food,GMILLS CHOC TST CRNCH SWEETENED WHEAT CEREAL FAMILY SZ
1847996,branded_food,Cascadian Farm Organic Buzz Crunch Honey Almond Cereal
1848004,branded_food,Kix Cereal Bowlpak
1848017,branded_food,Total Raisin Bran Cereal Bowlpak
1848018,branded_food,Cheerios Cereal
1848021,branded_food,Cinnamon Toast Crunch Whole Grain Breakfast Cereal Cup
1848022,branded_food,Honey Nut Cheerios Whole Grain Oats Gluten Free Breakfast Cereal Cup
1848023,branded_food,Lucky Charms Cereal
1848024,branded_food,Cheerios Cereal
1848025,branded_food,Reese's Puffs Cereal
1848028,branded_food,Cinnamon Toast Crunch Cereal
1848029,branded_food,Cascadian Farm Organic Hearty Morning Fiber Breakfast Cereal
1848030,branded_food,Cascadian Farm Organic Purely O's Cereal
1848036,branded_food,Cascadian Farm Organic Honey Oat Crunch Breakfast Cereal
761240,branded_food,Chocolate Toast Crunch Cereal
761296,branded_food,Pumpkin Spice Cheerios Cereal
761298,branded_food,GMILLS HNY NUT CHEERIOS SWEETENED WHL GRN OAT CEREAL
761300,branded_food,GMILLS CINN TST CRNCH SWEETENED WHL WHT RICE CEREAL
761302,branded_food,GMILLS LCKY CHRMS TSTD OAT W MRSHMLWS CEREAL
761340,branded_food,GMILLS CHRS OAT CRNCH SWEETENED MLTGRN WHL GRN OAT CEREAL CINN FAMILY SZ
761344,branded_food,Cinnamon Chex Cereal
1848040,branded_food,Cascadian Farm Organic Maple Brown Sugar Granola Cereal
1848041,branded_food,Cascadian Farm Organic Multi Grain Squares Breakfast Cereal
761360,branded_food,GMILLS HNY NUT CHEERIOS SWEETENED WHL GRN OAT CEREAL
761362,branded_food,GMILLS CHOC CHEERIOS WHL GRN OAT CEREAL
761364,branded_food,GMILLS FRSTD CHEERIOS FRSTD WHL GRN OAT CEREAL
761376,branded_food,GMILLS COOKIE CRISP SWEETENED CEREAL
761378,branded_food,GMILLS CINN TST CRNCH SWEETENED WHL WHT RICE CEREAL
761380,branded_food,GMILLS LCKY CHRMS TSTD OAT W MRSHMLWS CEREAL
761382,branded_food,Cascadian Farm Organic Honey Oat Crunch Cereal
761398,branded_food,Blueberry Chex Cereal
761410,branded_food,Pumpkin Spice Cheerios Cereal
762120,branded_food,Quaker Corn Bran Crunch Toasted Corn Cereal 10.5 Ounce Paper Box
762252,branded_food,Quaker Oatmeal Squares with a hint of Cinnamon Crunchy Oat Cereal 21 Ounce Box
762320,branded_food,Quaker Life Cinnamon Multigrain Cereal 2.29 Ounce Cup
762764,branded_food,Quaker Puffed Wheat Regular Cereal 5.2 Ounce Paper Box
763180,branded_food,Cap'n Crunch Sweetened Corn & Oat Cereal 14 Ounce Paper Box
763660,branded_food,Cap'N Crunch Berries Sweetened Corn & Oat Cereal 1.30 Ounce Plastic Cup
763768,branded_food,Cap'N Crunch Sweetened Corn & Oat Cereal 1.51 Ounce Plastic Cup
763842,branded_food,Cap'N Crunch'S Sprinkled Donut Crunch Naturally & Artificially Flavored Sweetened Corn & Oat Cereal 17.3 Ounce Box
763980,branded_food,Cap'n Crunch's Oops! All Berries Sweetened Corn & Oat Cereal 11.5 Ounce Box
764034,branded_food,Cap'N Crunch's Crunch Berries Sweetened Corn & Oat Cereal 22.4 Ounce Paper Box
764166,branded_food,Cap'n Crunch's Peanut Butter Crunch Sweetened Corn & Oat Cereal 12.5 Ounce Paper Box
764376,branded_food,Cap'n Crunch's Crunch Berries Sweetened Corn & Oat Cereal 26 Ounce Box
764508,branded_food,Cap'n Crunch Sweetened Corn & Oat Cereal 24 Ounce Box
764672,branded_food,Mother's Bumpers Peanut Butter Crunchy Corn Cereal 12.3 Ounce Box
764754,branded_food,Quaker Simply Granola Oats/Honey/Almond Cereal 28 Ounce Paper Box
764796,branded_food,Quaker Life Cinnamon Multigrain Cereal 21.6 Ounce Box
764882,branded_food,Quaker Life Original Multigrain Cereal 2.29 Ounce Cup
765078,branded_food,Cap'N Crunch's Peanut Butter Crunch Sweetened Corn & Oat Cereal 20.6 Ounce Paper Box
765210,branded_food,Cap'n Crunch's Peanut Butter Crunch Sweetened Corn & Oat Cereal 17.1 Ounce Paper Box
765308,branded_food,Quaker Life Maple Brown Sugar Multigrain Cereal 13 Ounce Paper Box
765356,branded_food,Quaker Life Maple & Brown Sugar MultiGrain Cereal21.6 Ounce Box
765590,branded_food,Quaker Life Cinnamon Cereal 18 Ounce Paper Box
765974,branded_food,Quaker Life Maple & Brown Sugar Multigrain Cereal 18 Ounce Box
766104,branded_food,Cap'n Crunch Crunch Berries Sweetened Corn & Oat Cereal 18.7 Ounce Paper Box
766998,branded_food,Quaker Life Original Multigrain Cereal 21.6 Ounce Paper Box
767072,branded_food,Cap'n Crunch's Crunch Berries Sweetened Corn & Oat Cereal 13 Ounce Paper Box
767160,branded_food,Cap'n Crunch's Crunch Berries Sweetened Corn & Oat Cereal (2-20 Ounce) 40 Ounce 2 Pack Bag
767182,branded_food,Cap'N Crunch's OOPS! All Berries Naturally & Artificially Flavored Sweetened Corn & Oat Cereal 21.3 Ounce Box
767620,branded_food,Cap'N Crunch's Oops!All Berries Corn&Oat Cereal 15.4 Ounce Box
767658,branded_food,Cap'n Crunch Sweetened Corn & Oat Cereal  28 Ounce Paper Box
767774,branded_food,Quaker Oat Bran Hot Cereal 16 Ounce Box
767846,branded_food,Cap'n Crunch's Cinnamon Roll Crunch Flavored Sweetened Corn & Oat Cereal 10.3Oz Paper Box
767946,branded_food,Quaker Life Cinnamon Cereal 13 Ounce Box
768320,branded_food,Cap'n Crunch Sweetened Corn & Oat Cereal 20 Ounce Paper Box
768340,branded_food,Quaker Corn Crunch Toasted Corn & Oat Cereal 15 Ounce Paper Box
768722,branded_food,Mothers Oatbran Cereal 16 Ounce Paper Box
768754,branded_food,Cascadian Farm Organic  Honey Nut O's Cereal
768770,branded_food,Banana Split Dippin' Dots Cereal
768774,branded_food,Chocolate Chex Cereal
768776,branded_food,Cinnamon Chex Cereal
768780,branded_food,Reese's Puffs Bats Cereal
768782,branded_food,Reese's Puffs Bats Cereal
768848,branded_food,Maple Cheerios Cereal
768890,branded_food,Maple Cheerios Cereal
769904,branded_food,BELVITA BISCUITS-BREAKFAST CEREALS AND MILK
770678,branded_food,RITZ CRACKERS MULTI CEREALS
770738,branded_food,BELVITA BISCUITS-BREAKFAST CEREALS AND MILK
771094,branded_food,BELVITA BISCUITS-BREAKFAST CEREALS AND MILK 600 GR
771460,branded_food,Banana Nut Cheerios Cereal
771514,branded_food,Sugar Cookie Toast Crunch Cereal
771516,branded_food,Peach Cheerios Cereal
771522,branded_food,Peach Cheerios Cereal
771538,branded_food,Sugar Cookie Toast Crunch Cereal
771720,branded_food,Reese's Puffs Hearts Cereal
771724,branded_food,Reese's Puffs Hearts Cereal
771730,branded_food,Annie's Organic Friends Bunnies Cereal 2 Pack
771742,branded_food,Fiber One Strawberries & Vanilla Clusters Cereal
771772,branded_food,Churros Cinnamon Toast Crunch Cereal
771790,branded_food,Banana Split Dippin' Dots Cereal
771812,branded_food,Churros Cinnamon Toast Crunch Cereal
771826,branded_food,Churros Cinnamon Toast Crunch Cereal2 Pack
771834,branded_food,Annie's Organic Friends Bunnies Cereal
771866,branded_food,Reese's Puffs Bunnies Cereal
771878,branded_food,Annie's Organic Cocoa Bunnies Cereal
771998,branded_food,Annie's Organic Cinnabunnies Cereal
772008,branded_food,Annie's Organic Cinnabunnies Cereal
772050,branded_food,Reese's Puffs Bunnies Cereal
772174,branded_food,General Mills Mermaid Cereal
